WP4,campaign,value,pu
736,1,0.03342418638520719,100736
737,1,0.09029137024223022,100737
738,1,0.02545358514623848,100738
739,1,0.02545358514623848,100739
740,1,0.014937587181951371,100740
741,1,0.18876933038506655,100741
742,1,0.0037624023930999824,100742
743,1,0.006082807295551424,100743
744,1,0.1133688034381091,100744
745,1,0.08408037223547811,100745
746,1,0.09740999665385078,100746
747,1,0.17050257185160245,100747
748,1,0.12713361616799093,100748
749,1,0.15774606448135858,100749
750,1,0.049379871071570026,100750
751,1,0.14253597410450686,100751
752,1,0.10708023211317842,100752
753,1,0.12524216416747413,100753
754,1,0.15375471001852817,100754
755,1,0.04109717510510179,100755
756,1,0.16044163204040648,100756
757,1,0.25586256033335125,100757
758,1,0.24897927123406735,100758
759,1,0.18434548292283146,100759
760,1,0.039283625251588086,100760
761,1,0.2587611823087046,100761
762,1,0.34645145897130647,100762
763,1,0.40844899621857444,100763
764,1,0.39889287109121946,100764
765,1,0.4055534630656585,100765
766,1,0.39984498252102485,100766
767,1,0.38931651672864115,100767
768,1,0.4359770848382208,100768
769,1,0.4691021418668996,100769
770,1,0.3341641908944598,100770
771,1,0.35501605480423754,100771
772,1,0.38262860569658885,100772
773,1,0.3680387510707999,100773
774,1,0.4819921169125615,100774
775,1,0.29583868824679116,100775
776,1,0.3306991969745772,100776
777,1,0.508636806334341,100777
778,1,0.48158391471714407,100778
779,1,0.2707221840517251,100779
780,1,0.3460014499950974,100780
781,1,0.36103286462179557,100781
782,1,0.509917717706306,100782
783,1,0.43929900643950986,100783
784,1,0.1351400239496726,100784
785,1,0.32728239591932595,100785
786,1,0.20018634540674762,100786
787,1,0.4691998777759149,100787
788,1,0.1588707670194787,100788
789,1,0.4052990598505459,100789
790,1,0.5797556492316053,100790
791,1,0.8486454305460547,100791
792,1,0.5999039823758188,100792
793,1,0.9836540433557831,100793
794,1,0.20461957000523412,100794
795,1,0.07772272311592196,100795
796,1,0.01782331164583512,100796
797,1,0.07635318069195325,100797
798,1,0.11544954587296619,100798
799,1,0.0035006276358484053,100799
800,1,0.0075563264593924255,100800
801,1,0.009531025524101544,100801
802,1,9.394532959991455e-4,100802
803,1,0.008188083370463424,100803
804,1,0.011714920944302694,100804
805,1,0.5445256667354393,100805
806,1,0.6522203938353986,100806
807,1,0.4729503320362749,100807
808,1,0.06511395952731626,100808
809,1,0.03955879207213142,100809
810,1,0.009082384206607742,100810
811,1,0.05558467918882654,100811
812,1,0.02558933948122521,100812
813,1,0.0014064783693782535,100813
814,1,0.006336343385875796,100814
815,1,0.045791915267454304,100815
816,1,0.2303727687780805,100816
817,1,0.11649070616740911,100817
818,1,0.5132314176522785,100818
819,1,0.6297196255431607,100819
820,1,0.6275438670941048,100820
821,1,0.5521480917143144,100821
822,1,0.4756183931295818,100822
823,1,0.01499016502288859,100823
824,1,0,100824
825,1,0,100825
826,1,0.0018961337453041551,100826
827,1,0.01594089552118366,100827
828,1,0.0023500171625605946,100828
829,1,0.25750630430916777,100829
830,1,0.5700779774551599,100830
831,1,0.007823075243334244,100831
832,1,7.754446386981668e-4,100832
833,1,0.056105596296796255,100833
834,1,0.023831311598925698,100834
835,1,3.395321186238342e-4,100835
836,1,0.09772611995506729,100836
837,1,0.4140028296326037,100837
838,1,0.06601640612082224,100838
839,1,0.6022174907526424,100839
840,1,0.3651354213658914,100840
841,1,0.7292900715051206,100841
842,1,1,100842
843,1,0.49725832597558356,100843
844,1,0.4119225055712027,100844
845,1,0.13909718778585542,100845
846,1,0,100846
847,1,0.5135538912381762,100847
848,1,0.6555704347877619,100848
849,1,0.6820949615764841,100849
850,1,0.34753159604360756,100850
851,1,0.020145932076890128,100851
852,1,1.3079760031824416e-4,100852
853,1,0.059196393950422525,100853
854,1,0,100854
855,1,0.42391296815230406,100855
856,1,0.26953347972186287,100856
857,1,0.39389933591591597,100857
858,1,0.42248033863780887,100858
859,1,0.40051833123099534,100859
860,1,0.3344624040542464,100860
861,1,0.49539756712674116,100861
862,1,0.3588397220826525,100862
863,1,0.31579553113108605,100863
864,1,0.25330997938055116,100864
865,1,0.17234461727450148,100865
866,1,0.40111043837741556,100866
867,1,0.3911107774720928,100867
868,1,0.42972705481261125,100868
869,1,0.3090463354914668,100869
870,1,0.3156408047375927,100870
871,1,0.3157421473884646,100871
872,1,0.3297984488314892,100872
873,1,0.3872461363275124,100873
874,1,0.2405249589619594,100874
875,1,0.19270384569197696,100875
